3,8,58,68,85,90,81,0,30,27,7,1985
5,22,31,44,75,90,3,0,31,3,8,1985
19,31,63,70,71,89,8,0,32,10,8,1985
20,27,30,46,72,84,68,0,33,17,8,1985
2,21,22,54,57,87,39,0,34,24,8,1985
4,29,44,64,66,81,10,0,35,31,8,1985
35,38,42,53,75,83,20,0,36,7,9,1985
18,29,38,50,62,82,7,0,37,14,9,1985
7,14,41,63,81,82,37,0,38,21,9,1985
4,39,41,79,85,86,52,0,39,28,9,1985
11,41,43,44,68,75,20,0,40,5,10,1985
6,13,15,37,51,57,72,0,41,12,10,1985
3,18,34,60,74,79,61,0,42,19,10,1985
20,39,53,57,77,80,46,0,43,26,10,1985
3,38,43,68,70,81,21,0,44,2,11,1985
7,11,26,42,67,88,35,0,45,9,11,1985
32,35,45,63,70,88,71,0,46,16,11,1985
6,28,30,42,71,80,44,0,47,23,11,1985
5,26,44,52,75,80,69,0,48,30,11,1985
12,25,36,61,66,75,15,0,49,7,12,1985
12,37,44,58,61,77,89,0,50,14,12,1985
7,19,50,66,78,84,65,0,51,21,12,1985
9,42,52,74,76,81,86,0,52,28,12,1985
18,26,43,57,64,84,17,0,1,4,1,1986
25,42,59,65,79,84,30,0,2,11,1,1986
14,17,25,57,77,78,65,0,3,18,1,1986
10,23,34,37,51,52,5,0,4,25,1,1986
2,15,52,63,77,82,19,0,5,1,2,1986
34,44,45,51,59,68,77,0,6,8,2,1986
21,42,44,69,72,89,43,0,7,15,2,1986
36,40,52,75,78,82,74,0,8,22,2,1986
26,45,66,69,70,78,33,0,9,1,3,1986
6,8,22,69,70,72,25,0,10,8,3,1986
17,19,36,63,82,89,81,0,11,15,3,1986
9,32,42,68,79,86,43,0,12,22,3,1986
5,6,20,54,78,86,50,0,13,29,3,1986
18,37,48,61,69,87,32,0,14,5,4,1986
23,26,44,76,80,84,18,0,15,12,4,1986
15,19,22,23,48,82,13,0,16,19,4,1986
15,30,35,61,73,82,28,0,17,26,4,1986
37,42,53,64,82,90,79,0,18,3,5,1986
11,12,41,45,54,62,20,0,19,10,5,1986
13,23,31,43,60,73,63,0,20,17,5,1986
33,41,48,51,55,84,61,0,21,24,5,1986
6,24,29,55,71,89,50,0,22,31,5,1986
9,30,41,44,46,59,71,0,23,7,6,1986
6,7,9,32,39,66,47,0,24,14,6,1986
5,12,20,59,63,69,57,0,25,21,6,1986
44,49,55,61,62,66,69,0,26,28,6,1986
13,43,48,53,58,61,9,0,27,5,7,1986
16,22,27,63,65,77,21,0,28,12,7,1986
1,10,67,71,72,88,25,0,29,19,7,1986
6,50,52,61,76,82,68,0,30,26,7,1986
28,35,54,58,61,65,73,0,31,2,8,1986
3,16,44,75,76,85,38,0,32,9,8,1986
52,63,73,84,86,87,79,0,33,16,8,1986
1,42,47,63,66,80,6,0,34,23,8,1986
5,7,21,25,35,84,15,0,35,30,8,1986
6,8,26,54,66,76,37,0,36,6,9,1986
6,16,35,63,64,71,78,0,37,13,9,1986
14,37,70,76,80,88,42,0,38,20,9,1986
12,27,35,49,63,68,47,0,39,27,9,1986
1,8,17,36,49,67,44,0,40,4,10,1986
1,12,16,25,68,90,65,0,41,11,10,1986
2,7,12,18,48,74,63,0,42,18,10,1986
33,42,55,57,66,85,43,0,43,25,10,1986
7,18,55,62,84,85,37,0,44,1,11,1986
6,23,28,43,72,87,25,0,45,8,11,1986
4,22,37,49,53,56,52,0,46,15,11,1986
21,33,59,65,70,85,29,0,47,22,11,1986
6,21,32,50,81,82,7,0,48,29,11,1986
11,13,61,66,71,90,81,0,49,6,12,1986
4,41,58,78,81,87,74,0,50,13,12,1986
18,27,58,59,80,90,66,0,51,20,12,1986
20,21,23,31,54,83,89,0,52,27,12,1986
5,7,13,50,51,64,26,0,1,3,1,1987
4,49,61,78,79,82,54,0,2,10,1,1987
5,32,34,55,60,64,82,0,3,17,1,1987
9,32,44,46,53,87,89,0,4,24,1,1987
5,8,26,53,65,76,67,0,5,31,1,1987
8,16,18,44,48,82,79,0,6,7,2,1987
1,12,26,36,41,87,32,0,7,14,2,1987
5,17,38,52,75,81,73,0,8,21,2,1987
3,37,64,69,81,86,72,0,9,28,2,1987
1,4,5,55,69,76,11,0,10,7,3,1987
11,46,47,48,53,65,21,0,11,14,3,1987
12,14,41,45,66,87,68,0,12,21,3,1987
31,34,56,60,65,86,10,0,13,28,3,1987
25,49,51,52,84,86,65,0,14,4,4,1987
1,14,33,39,56,86,37,0,15,11,4,1987
3,13,47,83,84,88,75,0,16,18,4,1987
7,16,19,53,60,84,67,0,17,25,4,1987
8,29,35,53,77,87,83,0,18,2,5,1987
36,42,43,58,61,67,76,0,19,9,5,1987
26,36,37,51,56,82,32,0,20,16,5,1987
14,19,24,48,76,86,62,0,21,23,5,1987
8,15,61,68,71,78,43,0,22,30,5,1987
9,24,36,45,63,84,46,0,23,6,6,1987
5,15,55,56,59,81,83,0,24,13,6,1987
12,23,65,75,76,81,38,0,25,20,6,1987
3,20,24,55,56,86,52,0,26,27,6,1987
4,35,59,60,71,89,65,0,27,4,7,1987
16,17,23,29,52,54,44,0,28,11,7,1987
5,17,19,48,50,73,57,0,29,18,7,1987
35,36,43,54,60,88,59,0,30,25,7,1987
18,38,41,45,73,89,69,0,31,1,8,1987
6,20,29,73,76,90,77,0,32,8,8,1987
46,58,70,76,80,83,11,0,33,15,8,1987
31,44,58,62,66,81,82,0,34,22,8,1987
31,38,51,54,56,63,55,0,35,29,8,1987
37,49,51,56,63,79,67,0,36,5,9,1987
23,30,33,50,72,89,9,0,37,12,9,1987
30,31,36,63,69,76,70,0,38,19,9,1987
10,15,24,28,42,82,86,0,39,26,9,1987
1,24,40,48,65,82,16,0,40,3,10,1987
13,25,46,55,60,61,87,0,41,10,10,1987
29,42,47,78,89,90,37,0,42,17,10,1987
22,34,40,53,55,64,27,0,43,24,10,1987
12,38,51,73,77,85,39,0,44,31,10,1987
1,34,35,42,58,63,39,0,45,7,11,1987
12,17,32,35,61,69,25,0,46,14,11,1987
14,36,41,51,60,80,78,0,47,21,11,1987
24,36,53,55,81,87,42,0,48,28,11,1987
5,8,26,27,28,87,82,0,49,5,12,1987
18,22,56,65,76,81,83,0,50,12,12,1987
2,14,44,64,73,74,33,0,51,19,12,1987
1,36,47,56,88,89,52,0,52,26,12,1987
18,24,37,51,52,80,72,0,1,2,1,1988
19,59,60,67,73,77,42,0,2,9,1,1988
1,5,37,65,66,86,71,0,3,16,1,1988
8,10,11,13,39,73,16,0,4,23,1,1988
11,39,43,54,73,74,18,0,5,30,1,1988
6,16,18,42,53,84,21,0,6,6,2,1988
1,15,39,64,80,87,71,0,7,13,2,1988
5,6,41,59,72,73,12,0,8,20,2,1988
28,44,47,62,75,88,85,0,9,27,2,1988
28,41,53,56,78,85,39,0,10,5,3,1988
12,47,56,62,65,67,8,0,11,12,3,1988
2,34,38,47,60,66,44,0,12,19,3,1988
15,37,44,61,84,89,2,0,13,26,3,1988
1,7,15,54,66,79,39,0,14,2,4,1988
43,44,52,58,59,73,64,0,15,9,4,1988
7,11,14,15,42,47,71,0,16,16,4,1988
4,5,19,35,65,66,47,0,17,23,4,1988
27,31,32,41,86,87,7,0,18,30,4,1988
4,15,35,51,59,79,3,0,19,7,5,1988
12,36,44,45,47,74,64,0,20,14,5,1988
22,30,35,67,73,86,28,0,21,21,5,1988
9,10,14,37,53,59,12,0,22,28,5,1988
3,5,9,13,27,86,36,0,23,4,6,1988
19,21,27,34,41,72,56,0,24,11,6,1988
14,31,42,51,70,76,68,0,25,18,6,1988
24,27,28,59,62,67,4,0,26,25,6,1988
29,52,63,73,79,83,24,0,27,2,7,1988
4,16,26,41,75,81,72,0,28,9,7,1988
8,13,15,24,43,44,18,0,29,16,7,1988
10,15,28,66,72,87,79,0,30,23,7,1988
2,17,44,49,60,78,63,0,31,30,7,1988
16,23,43,55,56,58,10,0,32,6,8,1988
1,2,16,18,44,67,13,0,33,13,8,1988
6,27,48,56,87,89,8,0,34,20,8,1988
24,50,61,80,88,89,23,0,35,27,8,1988
13,18,51,71,77,86,6,0,36,3,9,1988
12,21,42,51,75,87,8,0,37,10,9,1988
11,22,29,57,81,88,43,0,38,17,9,1988
5,10,15,25,32,87,50,0,39,24,9,1988
20,27,32,40,68,74,25,0,40,1,10,1988
14,19,33,48,67,78,35,0,41,8,10,1988
44,52,57,71,87,88,46,0,42,15,10,1988
13,17,33,39,53,56,51,0,43,22,10,1988
23,34,38,39,46,85,50,0,44,29,10,1988
52,55,62,70,76,81,42,0,45,5,11,1988
4,6,14,23,53,87,59,0,46,12,11,1988
4,8,30,63,76,77,68,0,47,19,11,1988
3,18,43,66,75,83,53,0,48,26,11,1988
4,26,32,36,72,76,40,0,49,3,12,1988
14,18,26,80,83,87,28,0,50,10,12,1988
24,27,31,64,81,88,69,0,51,17,12,1988
9,11,24,45,50,67,34,0,52,24,12,1988
9,33,39,41,58,64,82,0,53,31,12,1988
10,24,40,48,68,76,66,0,1,7,1,1989
6,41,42,53,79,84,74,0,2,14,1,1989
26,40,50,76,80,81,79,0,3,21,1,1989
9,29,31,33,40,45,1,0,4,28,1,1989
1,2,31,40,53,74,3,0,5,4,2,1989
17,32,50,64,81,83,57,0,6,11,2,1989
9,22,30,41,43,57,89,0,7,18,2,1989
7,20,26,80,81,86,53,0,8,25,2,1989
3,13,24,37,50,79,29,0,9,4,3,1989
3,48,50,60,86,89,90,0,10,11,3,1989
18,24,39,59,60,61,7,0,11,18,3,1989
4,15,17,19,33,75,6,0,12,25,3,1989
31,37,47,68,73,83,64,0,13,1,4,1989
48,50,56,59,76,89,73,0,14,8,4,1989
35,59,66,67,70,89,81,0,15,15,4,1989
6,15,26,35,62,82,55,0,16,22,4,1989
3,28,47,66,72,75,70,0,17,29,4,1989
39,42,58,83,84,86,26,0,18,6,5,1989
15,32,43,52,57,83,42,0,19,13,5,1989
1,19,31,50,53,90,64,0,20,20,5,1989
8,17,18,41,50,79,14,0,21,27,5,1989
9,13,18,43,68,70,61,0,22,3,6,1989
12,26,45,68,71,80,21,0,23,10,6,1989
4,34,42,52,55,69,11,0,24,17,6,1989
22,25,27,52,72,80,85,0,25,24,6,1989
3,10,21,43,74,88,37,0,26,1,7,1989
23,32,39,57,62,70,78,0,27,8,7,1989
42,47,52,53,56,70,25,0,28,15,7,1989
4,8,13,21,25,72,29,0,29,22,7,1989
22,23,27,55,64,73,59,0,30,29,7,1989
49,50,54,66,74,88,27,0,31,5,8,1989
5,15,18,38,41,51,19,0,32,12,8,1989
18,22,23,49,57,83,84,0,33,19,8,1989
19,40,42,64,78,83,30,0,34,26,8,1989
1,21,25,32,59,72,74,0,35,2,9,1989
21,23,26,58,61,76,56,0,36,9,9,1989
20,59,60,64,70,72,38,0,37,16,9,1989
11,12,26,35,54,88,27,0,38,23,9,1989
2,16,22,27,71,77,56,0,39,30,9,1989
7,8,57,59,87,90,54,0,40,7,10,1989
18,33,35,45,65,72,70,0,41,14,10,1989
38,40,43,51,57,87,74,0,42,21,10,1989
3,20,28,29,55,79,15,0,43,28,10,1989
10,11,17,27,60,84,23,0,44,4,11,1989
26,35,41,43,70,84,10,0,45,11,11,1989
12,27,37,64,67,71,51,0,46,18,11,1989
8,31,49,54,58,88,55,0,47,25,11,1989
34,56,73,76,78,82,10,0,48,2,12,1989
19,67,71,84,87,88,82,0,49,9,12,1989
4,16,26,29,72,79,80,0,50,16,12,1989
6,34,44,57,77,83,28,0,51,23,12,1989
6,51,61,65,66,75,70,0,52,30,12,1989
30,63,70,81,82,88,7,0,1,6,1,1990
6,9,48,65,72,80,58,0,2,13,1,1990
1,6,8,35,58,70,37,0,3,20,1,1990
11,17,27,43,75,90,70,0,4,27,1,1990
24,26,32,40,79,89,19,0,5,3,2,1990
13,21,38,61,65,68,74,0,6,10,2,1990
13,30,32,48,52,58,78,0,7,17,2,1990
27,28,55,62,65,70,53,0,8,24,2,1990
10,33,35,44,55,57,89,0,9,3,3,1990
6,20,28,51,56,67,10,0,10,10,3,1990
12,32,51,56,65,80,7,0,11,17,3,1990
1,35,44,69,70,85,64,0,12,24,3,1990
40,48,50,51,68,79,52,0,13,31,3,1990
14,20,37,59,81,88,42,0,14,7,4,1990
15,19,37,61,64,82,9,0,15,14,4,1990
38,43,65,73,80,90,62,0,16,21,4,1990
55,57,60,69,70,86,22,0,17,28,4,1990
6,53,63,79,84,85,72,0,18,5,5,1990
3,7,22,74,82,85,81,0,19,12,5,1990
7,21,46,57,65,77,50,0,20,19,5,1990
17,53,74,76,87,89,60,0,21,26,5,1990
25,33,37,46,50,69,73,0,22,2,6,1990
16,18,63,75,76,80,79,0,23,9,6,1990
12,17,26,78,86,87,39,0,24,16,6,1990
10,14,16,64,73,78,31,0,25,23,6,1990
7,21,29,69,86,88,70,0,26,30,6,1990
24,27,68,69,73,83,76,0,27,7,7,1990
2,7,17,23,32,79,53,0,28,14,7,1990
23,28,35,45,83,86,32,0,29,21,7,1990
15,43,53,54,69,73,56,0,30,28,7,1990
2,28,41,61,66,89,88,0,31,4,8,1990
2,14,24,27,32,66,20,0,32,11,8,1990
11,14,20,37,40,74,27,0,33,18,8,1990
2,17,34,61,78,87,42,0,34,25,8,1990
29,44,57,63,64,82,24,0,35,1,9,1990
31,32,51,62,77,83,56,0,36,8,9,1990
6,18,22,42,67,90,29,0,37,15,9,1990
19,25,39,56,57,79,49,0,38,22,9,1990
12,20,22,48,49,70,73,0,39,29,9,1990
9,41,62,63,65,73,56,0,40,6,10,1990
4,38,66,73,83,87,74,0,41,13,10,1990
23,32,47,63,70,71,37,0,42,20,10,1990
5,6,27,29,66,85,19,0,43,27,10,1990
10,55,57,70,88,89,75,0,44,3,11,1990
5,27,28,36,44,52,10,0,45,10,11,1990
10,15,16,84,86,88,19,0,46,17,11,1990
17,30,32,63,71,79,22,0,47,24,11,1990
25,69,74,81,87,89,27,0,48,1,12,1990
3,30,55,56,61,83,12,0,49,8,12,1990
4,50,58,60,62,75,10,0,50,15,12,1990
4,7,54,73,83,85,84,0,51,22,12,1990
13,27,35,46,63,66,29,0,52,29,12,1990
6,19,36,49,62,79,76,0,1,5,1,1991
11,13,16,34,41,62,21,0,2,12,1,1991
34,41,50,67,80,87,72,0,3,19,1,1991
8,10,32,47,74,87,9,0,4,26,1,1991
4,10,12,36,53,56,86,0,5,2,2,1991
17,30,51,62,75,77,54,0,6,9,2,1991
17,21,51,58,83,89,63,0,7,16,2,1991
16,20,26,35,41,76,32,0,8,23,2,1991
4,6,60,67,72,84,31,0,9,2,3,1991
56,63,66,69,83,89,38,0,10,9,3,1991
40,43,55,59,67,69,31,0,11,16,3,1991
13,27,39,43,74,80,69,0,12,23,3,1991
6,31,34,35,46,72,64,0,13,30,3,1991
15,25,54,55,80,85,32,0,14,6,4,1991
39,56,72,78,81,89,11,0,15,13,4,1991
16,24,48,65,83,85,23,0,16,20,4,1991
4,25,43,58,78,90,67,0,17,27,4,1991
15,17,27,30,61,80,90,0,18,4,5,1991
28,38,47,56,63,80,57,0,19,11,5,1991
12,15,29,60,67,90,58,0,20,18,5,1991
16,22,38,54,56,72,8,0,21,25,5,1991
1,3,28,29,49,90,43,0,22,1,6,1991
4,13,23,68,75,82,83,0,23,8,6,1991
1,56,65,68,86,90,20,0,24,15,6,1991
18,47,58,79,80,83,38,0,25,22,6,1991
27,30,39,40,63,64,53,0,26,29,6,1991
8,26,42,52,80,82,7,0,27,6,7,1991
13,43,50,58,67,76,44,0,28,13,7,1991
5,10,16,21,40,88,37,0,29,20,7,1991
33,34,50,52,85,89,23,0,30,27,7,1991
9,16,23,55,59,86,24,0,31,3,8,1991
3,37,39,46,65,67,22,0,32,10,8,1991
21,45,47,48,83,85,68,0,33,17,8,1991
16,30,32,49,56,61,23,0,34,24,8,1991
9,13,27,46,70,85,40,0,35,31,8,1991
2,6,67,71,87,88,38,0,36,7,9,1991
7,23,35,43,67,79,21,0,37,14,9,1991
42,49,52,57,71,81,70,0,38,21,9,1991
1,13,18,34,62,81,6,0,39,28,9,1991
28,31,39,51,70,88,49,0,40,5,10,1991
10,17,35,51,65,88,45,0,41,12,10,1991
15,18,28,47,61,75,32,0,42,19,10,1991
29,34,40,68,73,90,60,0,43,26,10,1991
3,22,34,49,66,86,7,0,44,2,11,1991
11,21,22,25,62,79,16,0,45,9,11,1991
13,15,16,62,68,85,58,0,46,16,11,1991
9,22,29,31,64,88,13,0,47,23,11,1991
14,25,35,58,60,76,82,0,48,30,11,1991
6,17,20,76,89,90,64,0,49,7,12,1991
14,35,45,63,87,88,5,0,50,14,12,1991
5,10,13,51,53,72,43,0,51,21,12,1991
6,21,41,69,75,83,76,0,52,28,12,1991
1,4,26,53,54,58,41,0,1,4,1,1991
25,42,52,68,70,83,7,0,2,11,1,1991
10,20,26,34,44,74,75,0,3,18,1,1991
2,3,8,64,87,90,28,0,4,25,1,1991
13,29,36,68,74,90,10,0,5,1,2,1991
2,27,38,50,77,88,85,0,6,8,2,1991
2,6,24,68,81,86,10,0,7,15,2,1991
2,33,41,42,50,64,47,0,8,22,2,1991
3,10,25,34,58,88,55,0,9,29,2,1991
41,44,52,54,67,74,82,0,10,8,3,1992
42,45,52,56,70,87,17,0,11,14,3,1992
4,10,17,37,58,80,50,0,12,21,3,1992
8,32,41,57,78,84,37,0,13,28,3,1992
2,5,16,18,52,81,73,0,14,4,4,1992
3,19,48,58,61,89,81,0,15,11,4,1992
20,72,75,78,79,89,86,0,16,18,4,1992
11,18,31,55,83,90,8,0,17,25,4,1992
12,23,32,35,58,63,68,0,18,2,5,1992
29,79,81,82,85,89,20,0,19,9,5,1992
15,31,43,55,66,80,88,0,20,16,5,1992
30,37,56,65,86,89,14,0,21,23,5,1992
31,47,54,57,70,81,15,0,22,30,5,1992
8,13,16,31,53,79,20,0,23,6,6,1992
5,27,32,53,75,90,14,0,24,13,6,1992
28,31,45,60,72,80,68,0,25,20,6,1992
4,64,76,85,87,90,36,0,26,27,6,1992
12,34,36,42,49,64,30,0,27,4,7,1992
5,27,28,48,68,74,43,0,28,11,7,1992
7,11,19,22,37,58,90,0,29,18,7,1992
21,55,63,72,82,84,85,0,30,25,7,1992
10,19,44,47,57,73,70,0,31,1,8,1992
29,44,56,61,68,80,51,0,32,8,8,1992
1,38,51,54,64,66,81,0,33,15,8,1992
5,20,24,57,85,86,23,0,34,22,8,1992
3,19,25,28,51,68,44,0,35,29,8,1992
7,11,16,17,49,61,79,0,36,5,9,1992
9,11,32,40,41,58,62,0,37,12,9,1992
20,32,54,65,67,78,37,0,38,19,9,1992
21,25,39,51,74,79,7,0,39,26,9,1992
2,9,11,18,37,61,27,0,40,3,10,1992
11,16,26,31,65,78,55,0,41,10,10,1992
25,54,56,76,78,85,69,0,42,17,10,1992
20,22,52,82,83,86,19,0,43,24,10,1992
8,26,46,55,68,87,51,0,44,31,10,1992
18,20,27,55,71,85,39,0,45,7,11,1992
9,32,48,56,72,86,25,0,46,14,11,1992
3,45,48,52,57,62,5,0,47,21,11,1992
15,21,29,38,74,77,27,0,48,28,11,1992
39,40,43,50,59,72,73,0,49,5,12,1992
8,17,37,73,80,86,25,0,50,12,12,1992
11,33,36,54,66,87,79,0,51,19,12,1992
38,61,77,82,87,89,24,0,52,26,12,1992
5,40,41,54,78,88,46,0,1,2,1,1993
36,43,50,65,66,69,6,0,2,9,1,1993
2,31,39,69,70,80,54,0,3,16,1,1993
11,19,29,40,83,86,67,0,4,23,1,1993
7,8,19,23,50,65,51,0,5,30,1,1993
9,13,19,23,26,27,25,0,6,6,2,1993
10,15,53,55,75,90,77,0,7,13,2,1993
5,11,35,47,61,65,16,0,8,20,2,1993
3,21,52,71,81,86,8,0,9,27,2,1993
17,19,53,61,79,81,66,0,10,6,3,1993
9,11,13,42,54,80,41,0,11,13,3,1993
22,53,62,73,81,82,35,0,12,20,3,1993
5,17,24,30,42,74,48,0,13,27,3,1993
7,48,59,71,73,77,65,0,14,3,4,1993
19,20,49,62,64,76,47,0,15,10,4,1993
16,21,39,60,62,76,83,0,16,17,4,1993
12,24,45,63,80,83,19,0,17,24,4,1993
2,13,14,31,66,69,77,0,18,3,5,1993
18,21,31,42,52,74,20,0,19,8,5,1993
12,51,53,64,77,84,68,0,20,15,5,1993
14,27,37,42,51,68,81,0,21,22,5,1993
47,50,65,72,80,85,49,0,22,29,5,1993
8,11,35,45,76,85,74,0,23,5,6,1993
10,37,43,60,65,69,34,0,24,12,6,1993
3,9,21,36,53,88,51,0,25,19,6,1993
11,20,26,42,48,64,63,0,26,26,6,1993
1,9,25,60,83,89,49,0,27,3,7,1993
25,27,37,40,64,83,56,0,28,10,7,1993
12,18,33,69,88,90,64,0,29,17,7,1993
1,8,14,16,31,32,28,0,30,24,7,1993
6,13,17,18,51,62,28,0,31,31,7,1993
20,24,27,64,67,81,26,0,32,7,8,1993
15,20,28,47,69,82,25,0,33,14,8,1993
16,20,35,55,66,89,86,0,34,21,8,1993
11,18,27,34,43,70,40,0,35,28,8,1993
19,24,36,64,72,80,4,0,36,4,9,1993
33,35,40,84,86,89,19,0,37,11,9,1993
6,21,30,42,63,78,35,0,38,18,9,1993
46,52,80,82,85,90,49,0,39,25,9,1993
11,28,34,41,69,90,14,0,40,2,10,1993
1,3,9,30,41,76,77,0,41,9,10,1993
5,14,35,64,66,74,75,0,42,16,10,1993
7,20,36,54,61,88,46,0,43,23,10,1993
1,22,32,36,51,57,55,0,44,30,10,1993
1,17,66,68,77,85,21,0,45,6,11,1993
11,21,28,55,84,87,2,0,46,13,11,1993
1,24,48,52,75,84,18,0,47,20,11,1993
7,10,22,29,50,78,85,0,48,27,11,1993
18,20,52,74,83,85,56,0,49,4,12,1993
18,56,77,80,82,90,26,0,50,11,12,1993
18,31,50,61,63,83,21,0,51,18,12,1993
17,50,69,80,83,85,9,0,52,27,12,1993
6,26,39,50,52,68,85,0,1,3,1,1993
5,29,37,43,60,89,47,0,2,8,1,1993
13,45,56,59,75,89,23,0,3,15,1,1993
27,46,48,80,83,86,47,0,4,22,1,1993
7,29,38,57,80,83,12,0,5,29,1,1993
28,35,49,54,77,84,9,0,6,5,2,1994
24,32,34,50,52,87,47,0,7,12,2,1994
11,20,22,53,63,85,86,0,8,19,2,1994
11,24,37,56,64,70,80,0,9,26,2,1994
4,9,31,47,82,87,54,0,10,5,3,1994
16,22,37,48,82,84,38,0,11,12,3,1994
1,4,7,11,23,52,72,0,12,19,3,1994
5,45,61,69,73,87,16,0,13,26,3,1994
7,11,39,41,51,88,44,0,14,2,4,1994
2,14,30,39,74,75,70,0,15,9,4,1994
12,13,26,38,44,52,9,0,16,16,4,1994
25,36,55,68,76,87,3,0,17,23,4,1994
6,26,31,56,63,64,21,0,18,30,4,1994
46,57,71,80,84,85,58,0,19,7,5,1994
22,59,62,76,78,80,8,0,20,14,5,1994
12,26,43,66,78,82,52,0,21,21,5,1994
56,64,72,83,85,87,29,0,22,28,5,1994
8,41,63,69,79,82,68,0,23,4,6,1994
8,16,35,58,66,69,23,0,24,11,6,1994
19,30,43,45,75,85,88,0,25,18,6,1994
5,6,36,40,43,85,66,0,26,25,6,1994
15,36,53,58,74,81,18,0,27,2,7,1994
53,55,62,65,70,80,49,0,28,9,7,1994
20,22,25,45,53,74,17,0,29,16,7,1994
9,15,39,49,76,90,65,0,30,23,7,1994
14,16,37,41,46,75,74,0,31,30,7,1994
22,23,35,50,73,90,41,0,32,6,8,1994
17,41,59,81,85,86,46,0,33,13,8,1994
4,38,48,51,87,89,28,0,34,20,8,1994
4,17,33,66,73,80,30,0,35,27,8,1994
22,26,48,52,68,72,55,0,36,3,9,1994
4,15,17,28,35,54,68,0,37,10,9,1994
7,9,10,43,82,83,1,0,38,17,9,1994
34,51,52,61,65,90,39,0,39,24,9,1994
12,26,37,66,83,88,55,0,40,1,10,1994
19,25,41,64,66,84,89,0,41,8,10,1994
4,31,40,41,45,57,63,0,42,15,10,1994
1,46,47,49,58,88,55,0,43,22,10,1994
22,31,38,54,77,85,82,0,44,29,10,1994
19,24,28,47,55,66,62,0,45,5,11,1994
10,18,23,29,44,75,80,0,46,12,11,1994
12,30,31,46,64,71,63,0,47,19,11,1994
3,6,9,31,40,77,43,0,48,26,11,1994
10,20,45,46,63,83,78,0,49,3,12,1994
3,4,10,29,47,67,35,0,50,10,12,1994
2,33,35,41,49,63,54,0,51,17,12,1994
18,27,48,58,66,70,86,0,52,24,12,1994
20,27,28,41,54,73,78,0,53,31,12,1994
18,29,35,38,46,51,62,0,1,7,1,1995
37,39,41,47,77,89,70,0,2,14,1,1995
9,29,32,34,41,57,30,0,3,21,1,1995
20,30,40,54,70,72,53,0,4,28,1,1995
6,32,48,59,66,71,55,0,5,4,2,1995
17,28,67,69,70,83,60,0,6,11,2,1995
2,16,39,45,54,85,67,0,7,18,2,1995
23,26,39,76,86,87,84,0,8,25,2,1995
6,20,25,26,29,54,86,0,9,4,3,1995
14,28,39,45,61,63,43,0,10,11,3,1995
19,37,42,48,57,85,31,0,11,18,3,1995
4,11,24,36,54,85,55,0,12,25,3,1995
12,34,43,56,69,80,62,0,13,1,4,1995
18,26,57,70,72,74,87,0,14,8,4,1995
2,12,24,34,79,88,35,0,15,15,4,1995
16,30,47,54,72,78,27,0,16,22,4,1995
13,25,29,31,53,63,45,0,17,29,4,1995
5,10,12,18,49,70,28,0,18,6,5,1995
1,15,29,41,43,84,89,0,19,13,5,1995
12,16,35,39,67,76,45,0,20,20,5,1995
20,47,61,67,75,88,42,0,21,27,5,1995
3,60,66,68,75,82,15,0,22,3,6,1995
19,53,58,70,71,88,80,0,23,10,6,1995
4,30,31,34,79,90,29,0,24,17,6,1995
10,29,52,76,78,87,77,0,25,24,6,1995
8,10,33,40,71,85,50,0,26,1,7,1995
14,21,29,36,52,65,19,0,27,8,7,1995
32,47,57,62,71,77,31,0,28,15,7,1995
19,25,40,41,72,75,88,0,29,22,7,1995
24,38,40,48,56,81,72,0,30,29,7,1995
3,25,39,45,77,79,47,0,31,5,8,1995
16,29,53,65,77,83,64,0,32,12,8,1995
2,4,42,43,51,88,9,0,33,19,8,1995
7,30,33,40,74,81,83,0,34,26,8,1995
9,17,31,63,72,85,68,0,35,2,9,1995
8,14,37,73,81,87,72,0,36,9,9,1995
3,24,45,49,71,74,69,0,37,16,9,1995
11,12,25,42,54,88,71,0,38,23,9,1995
14,39,51,53,69,85,72,0,39,30,9,1995
17,44,58,60,69,74,82,0,40,7,10,1995
14,19,34,47,82,87,56,0,41,14,10,1995
4,8,43,51,87,88,45,0,42,21,10,1995
9,10,32,34,38,77,50,0,43,28,10,1995
17,27,65,72,73,78,64,0,44,4,11,1995
20,33,43,56,61,87,57,0,45,11,11,1995
15,19,32,35,55,84,45,0,46,18,11,1995
3,16,21,65,68,72,50,0,47,25,11,1995
2,10,26,34,56,78,67,0,48,2,12,1995
15,32,34,59,83,89,73,0,49,9,12,1995
4,8,47,60,85,87,39,0,50,16,12,1995
4,8,17,32,49,56,81,0,51,23,12,1995
8,14,23,26,51,68,49,0,52,30,12,1995
3,16,23,29,44,67,19,0,1,8,1,1996
6,11,31,45,50,84,33,0,2,13,1,1996
38,40,56,58,69,85,52,0,3,20,1,1996
7,8,13,33,47,65,10,0,4,27,1,1996
2,3,18,66,71,81,5,0,5,3,2,1996
35,38,63,73,80,84,40,0,6,10,2,1996
18,34,58,68,72,74,52,0,7,17,2,1996
10,39,59,69,75,79,62,0,8,24,2,1996
13,16,39,61,68,71,7,0,9,2,3,1996
24,48,52,57,59,79,47,0,10,9,3,1996
12,17,64,82,83,88,8,0,11,16,3,1996
33,59,61,62,64,72,44,0,12,23,3,1996
3,25,26,37,47,68,35,0,13,30,3,1996
23,34,48,73,77,79,43,0,14,6,4,1996
4,33,38,53,81,84,74,0,15,13,4,1996
